Gene A ORF	Gene A allele	Gene B ORF	Gene B allele	Correlation
YGL142C	gpi10-5001	YDR162C	nbp2	0.203
YGL142C	gpi10-5001	YLR087C	csf1	0.370
YGL142C	gpi10-5001	YGL054C	erv14	0.215
YGL142C	gpi10-5001	YOR067C	alg8	0.280
YGL142C	gpi10-5001	YOR149C	smp3-2	0.422
YGL142C	gpi10-5001	YOR149C	smp3-1	0.260
YGL142C	gpi10-5001	YJR013W	gpi14-5007	0.318
YGL142C	gpi10-5001	YDR302W	gpi11-5001-supp1	0.393
YGL142C	gpi10-5001	YNL038W	gpi15-5001	0.396
YGL142C	gpi10-5001	YDR434W	gpi17-5001	0.481
YGL142C	gpi10-5001	YGL084C	gup1	0.364
YGL142C	gpi10-5001	YLR088W	gaa1-ts	0.350
YGL142C	gpi10-5001	YBR078W	ecm33	0.216
YGL142C	gpi10-5001	YPL096C-A	eri1	0.414
YGL142C	gpi10-5001	YBL020W	rft1-5028	0.224
YGL142C	gpi10-5001	YJL062W	las21	0.418
YGL142C	gpi10-5001	YLR242C	arv1-supp1	0.476
YGL142C	gpi10-5001	YDL232W	ost4-supp2	0.271
YGL142C	gpi10-5001	YHR188C	gpi16-5001	0.469
YGL142C	gpi10-5001	YCR044C	per1-supp1	0.371
YGL142C	gpi10-5001	YAL058W	cne1	0.278
YGL142C	gpi10-5001	YBR002C	rer2-5001	0.304
YGL142C	gpi10-5001	YFR042W	keg1-5002-supp1	0.239
YGL142C	gpi10-5001	YLL031C	gpi13-5	0.351
YGL142C	gpi10-5001	YDR331W	gpi8-5001	0.480
YNL219C	alg9	YBL082C	alg3	0.381
YNL219C	alg9	YBR229C	rot2	0.234
YNL219C	alg9	YOR067C	alg8	0.385
YNL219C	alg9	YGR227W	die2	0.325
YNL219C	alg9	YJR143C	pmt4	0.203
YIL160C	pot1	YDR455C	ydr455c	0.228
YIL160C	pot1	YHR180W	yhr180w	0.318
YIL160C	pot1	YDR274C	ydr274c	0.224
YPR034W	arp7-e411k	YFR037C	rsc8-ts16	0.388
YPR034W	arp7-e411k	YAL011W	swc3	0.235
YPR034W	arp7-e411k	YLR085C	arp6	0.227
YPR034W	arp7-e411k	YJL169W	yjl169w	0.208
YPR034W	arp7-e411k	YDR334W	swr1	0.260
YPR034W	arp7-e411k	YDR485C	vps72	0.246
YPR034W	arp7-e411k	YMR075C-A	ymr075c-a	0.215
YOL054W	psh1	YPL253C	vik1	0.216
YFR037C	rsc8-ts16	YJL169W	yjl169w	0.229
YFR037C	rsc8-ts16	YMR075W	rco1	0.212
YFR037C	rsc8-ts16	YMR075C-A	ymr075c-a	0.270
YFR037C	rsc8-ts16	YPR023C	eaf3	0.206
YOL097C	wrs1-5008	YDR086C	sss1-5001	0.214
YGL027C	cwh41	YJL034W	kar2-159	0.296
YGL027C	cwh41	YMR307W	gas1	0.242
YGL027C	cwh41	YEL002C	wbp1-1	0.227
YGL027C	cwh41	YBL082C	alg3	0.242
YGL027C	cwh41	YOR336W	kre5-ts2	0.501
YGL027C	cwh41	YBR229C	rot2	0.646
YGL027C	cwh41	YJL091C	gwt1-20	0.259
YGL027C	cwh41	YLR459W	gab1-1	0.369
YGL027C	cwh41	YBL083C	ybl083c	0.252
YGL027C	cwh41	YFR043C	irc6	0.202
YGL027C	cwh41	YDR086C	sss1-5001	0.241
YGL027C	cwh41	YLR087C	csf1	0.212
YGL027C	cwh41	YOR067C	alg8	0.289
YGL027C	cwh41	YAL053W	flc2	0.248
YGL027C	cwh41	YOR149C	smp3-2	0.299
YGL027C	cwh41	YDR302W	gpi11-5001-supp1	0.224
YGL027C	cwh41	YNL038W	gpi15-5001	0.290
YGL027C	cwh41	YDR434W	gpi17-5001	0.296
YGL027C	cwh41	YGL084C	gup1	0.351
YGL027C	cwh41	YGR227W	die2	0.279
YGL027C	cwh41	YLR088W	gaa1-ts	0.284
YGL027C	cwh41	YJL174W	kre9-5001	0.319
YGL027C	cwh41	YPL096C-A	eri1	0.240
YGL027C	cwh41	YJL062W	las21	0.336
YGL027C	cwh41	YDR389W	sac7	0.212
YGL027C	cwh41	YFL031W	hac1	0.276
YGL027C	cwh41	YHR188C	gpi16-5001	0.337
YGL027C	cwh41	YCR044C	per1-supp1	0.212
YGL027C	cwh41	YAL058W	cne1	0.394
YGL027C	cwh41	YFR042W	keg1-5002-supp1	0.297
YGL027C	cwh41	YDR331W	gpi8-5001	0.268
YPL107W	dpc25	YPL088W	ypl088w	0.242
YJL034W	kar2-159	YJL002C	ost1-6	0.317
YJL034W	kar2-159	YJR117W	ste24	0.311
YJL034W	kar2-159	YEL002C	wbp1-1	0.386
YJL034W	kar2-159	YMR149W	swp1-5004	0.245
YJL034W	kar2-159	YBL082C	alg3	0.303
YJL034W	kar2-159	YOR336W	kre5-ts2	0.346
YJL034W	kar2-159	YGL226C-A	ost5	0.411
YJL034W	kar2-159	YDR331W	gpi8-ts	0.227
YJL034W	kar2-159	YBR229C	rot2	0.324
YJL034W	kar2-159	YJL091C	gwt1-20	0.205
YJL034W	kar2-159	YML055W	spc2	0.309
YJL034W	kar2-159	YLR459W	gab1-1	0.372
YJL034W	kar2-159	YBL083C	ybl083c	0.293
YJL034W	kar2-159	YDR086C	sss1-5001	0.287
YJL034W	kar2-159	YLR087C	csf1	0.326
YJL034W	kar2-159	YML130C	ero1-1	0.320
YJL034W	kar2-159	YOR067C	alg8	0.309
YJL034W	kar2-159	YLR066W	spc3-4	0.381
YJL034W	kar2-159	YJR013W	gpi14-5007	0.202
YJL034W	kar2-159	YDR302W	gpi11-5001-supp1	0.201
YJL034W	kar2-159	YNL038W	gpi15-5001	0.236
YJL034W	kar2-159	YDR434W	gpi17-5001	0.294
YJL034W	kar2-159	YGL084C	gup1	0.255
YJL034W	kar2-159	YGR227W	die2	0.344
YJL034W	kar2-159	YLR088W	gaa1-ts	0.252
YJL034W	kar2-159	YJL174W	kre9-5001	0.288
YJL034W	kar2-159	YCL043C	pdi1-5001-supp1	0.327
YJL034W	kar2-159	YPL096C-A	eri1	0.247
YJL034W	kar2-159	YJL062W	las21	0.275
YJL034W	kar2-159	YLR242C	arv1-supp1	0.239
YJL034W	kar2-159	YFL031W	hac1	0.368
YJL034W	kar2-159	YDL232W	ost4-supp2	0.383
YJL034W	kar2-159	YHR188C	gpi16-5001	0.343
YJL034W	kar2-159	YCR044C	per1-supp1	0.234
YJL034W	kar2-159	YAL058W	cne1	0.337
YJL034W	kar2-159	YFR042W	keg1-5002-supp1	0.301
YJL034W	kar2-159	YNL322C	kre1	0.238
YJL034W	kar2-159	YDR331W	gpi8-5001	0.346
YPR150W	ypr150w	YAL005C	ssa1	0.299
YPR150W	ypr150w	YCR060W	tah1	0.319
YPR150W	ypr150w	YPL181W	cti6	0.265
YPR150W	ypr150w	YLR165C	pus5	0.220
YPR150W	ypr150w	YDR134C	ydr134c	0.270
YCR088W	abp1	YPR102C	rpl11a	0.422
YCR088W	abp1	YNL097C-B	ynl097c-b	0.490
YCR088W	abp1	YIL095W	prk1	0.205
YCR088W	abp1	YER028C	mig3	0.227
YCR088W	abp1	YNL195C	ynl195c	0.502
YCR088W	abp1	YHR086W-A	yhr086w-a	0.527
YCR088W	abp1	YCL026C-B	hbn1	0.433
YPL124W	spc29-3	YER016W	bim1	0.240
YPL124W	spc29-3	YGR113W	dam1-1	0.261
YPL124W	spc29-3	YPR141C	kar3	0.240
YPL124W	spc29-3	YKL052C	ask1-3	0.216
YPL124W	spc29-3	YBL034C	stu1-6	0.208
YPL124W	spc29-3	YFL008W	smc1-2	0.201
YPL124W	spc29-3	YDR180W	scc2-4	0.244
YPL124W	spc29-3	YPL008W	chl1	0.231
YPL124W	spc29-3	YEL061C	cin8	0.282
YPL124W	spc29-3	YPL253C	vik1	0.285
YPL124W	spc29-3	YFL008W	smc1-259	0.216
YPL241C	cin2	YDR201W	spc19-5001	0.224
YPL241C	cin2	YER016W	bim1	0.443
YPL241C	cin2	YBL034C	stu1-8	0.412
YPL241C	cin2	YBL034C	stu1-12	0.489
YPL241C	cin2	YGR113W	dam1-1	0.359
YPL241C	cin2	YHR191C	ctf8	0.203
YPL241C	cin2	YPR141C	kar3	0.226
YPL241C	cin2	YER147C	scc4-5001	0.266
YPL241C	cin2	YJL074C	smc3-1	0.201
YPL241C	cin2	YLR045C	stu2-12	0.374
YPL241C	cin2	YGL086W	mad1	0.279
YPL241C	cin2	YBL034C	stu1-6	0.428
YPL241C	cin2	YFL008W	smc1-2	0.208
YPL241C	cin2	YJL030W	mad2	0.280
YPL241C	cin2	YDR254W	chl4	0.227
YPL241C	cin2	YMR138W	cin4	0.356
YPL241C	cin2	YDR318W	mcm21	0.218
YPL241C	cin2	YEL061C	cin8	0.448
YPL241C	cin2	YML124C	tub3	0.424
YPL241C	cin2	YPL018W	ctf19	0.253
YPL241C	cin2	YPL253C	vik1	0.349
YPL241C	cin2	YFL008W	smc1-259	0.209
YPL241C	cin2	YGR188C	bub1-supp1	0.224
YPL241C	cin2	YLR045C	stu2-11	0.360
YPL241C	cin2	YGL093W	spc105-15	0.211
YPL241C	cin2	YDR416W	syf1-5001	0.238
YPL241C	cin2	YER013W	prp22-1	0.301
YPL241C	cin2	YMR117C	spc24-9	0.228
YPL241C	cin2	YER133W	glc7-12	0.211
YDR291W	hrq1	YPR102C	rpl11a	0.210
YDR291W	hrq1	YNL097C-B	ynl097c-b	0.240
YDR291W	hrq1	YER028C	mig3	0.283
YDR291W	hrq1	YNL195C	ynl195c	0.285
YDR291W	hrq1	YHR086W-A	yhr086w-a	0.224
YDR291W	hrq1	YCL026C-B	hbn1	0.210
YOL135C	med7-141	YDR145W	taf12-9	0.207
YOL135C	med7-141	YOR262W	gpn2-5001	0.217
YOL135C	med7-141	YHR058C	med6-5001	0.390
YOL135C	med7-141	YGL127C	soh1	0.481
YOL135C	med7-141	YLR055C	spt8	0.229
YOL135C	med7-141	YGR005C	tfg2-5001	0.359
YLR083C	emp70	YFL064C	yfl064c	0.239
YMR078C	ctf18	YER016W	bim1	0.294
YMR078C	ctf18	YBL034C	stu1-8	0.225
YMR078C	ctf18	YPR046W	mcm16	0.211
YMR078C	ctf18	YGR113W	dam1-1	0.272
YMR078C	ctf18	YHR191C	ctf8	0.672
YMR078C	ctf18	YPR141C	kar3	0.273
YMR078C	ctf18	YER147C	scc4-5001	0.227
YMR078C	ctf18	YJL074C	smc3-1	0.325
YMR078C	ctf18	YMR198W	cik1	0.263
YMR078C	ctf18	YGL086W	mad1	0.259
YMR078C	ctf18	YBL034C	stu1-6	0.258
YMR078C	ctf18	YJR135C	mcm22	0.231
YMR078C	ctf18	YMR076C	pds5-1	0.313
YMR078C	ctf18	YFL008W	smc1-2	0.282
YMR078C	ctf18	YJL030W	mad2	0.246
YMR078C	ctf18	YDR254W	chl4	0.258
YMR078C	ctf18	YHR191C	ctf8-162	0.591
YMR078C	ctf18	YDR180W	scc2-4	0.344
YMR078C	ctf18	YPL008W	chl1	0.355
YMR078C	ctf18	YLR381W	ctf3	0.245
YMR078C	ctf18	YDR318W	mcm21	0.337
YMR078C	ctf18	YPL018W	ctf19	0.321
YMR078C	ctf18	YOR014W	rts1	0.228
YMR078C	ctf18	YPL253C	vik1	0.284
YMR078C	ctf18	YFL008W	smc1-259	0.288
YMR078C	ctf18	YPR135W	ctf4	0.467
YMR078C	ctf18	YGR188C	bub1-supp1	0.262
YMR078C	ctf18	YLR045C	stu2-11	0.208
YMR078C	ctf18	YDR113C	pds1-128	0.257
YMR078C	ctf18	YDL008W	apc11-13	0.260
YMR078C	ctf18	YHR191C	ctf8-9	0.638
YHR045W	yhr045w	YHL015W-A	yhl015w-a	0.256
YHR045W	yhr045w	YHR117W	tom71	0.261
YHR045W	yhr045w	YNR034W-A	ego4	0.291
YHR045W	yhr045w	YFL064C	yfl064c	0.278
YBR026C	etr1	YOR196C	lip5	0.387
YBR026C	etr1	YER061C	cem1	0.344
YBR026C	etr1	YFL018C	lpd1	0.329
YBR026C	etr1	YFL018C	lpd1-supp1	0.209
YBR026C	etr1	YOR221C	mct1	0.306
YGL066W	sgf73	YLR055C	spt8	0.239
YGL174W	bud13	YPR152C	urn1	0.275
YGL174W	bud13	YGR278W	cwc22-5001	0.271
YGL174W	bud13	YGL120C	prp43-ts2	0.323
YGL174W	bud13	YDR088C	slu7-ts1	0.318
YGL174W	bud13	YOR159C	sme1-5002	0.428
YGL174W	bud13	YMR213W	cef1-13	0.352
YGL174W	bud13	YDR482C	cwc21	0.289
YGL174W	bud13	YBR064W	ybr064w	0.336
YGL174W	bud13	YKL173W	snu114-60	0.453
YGL174W	bud13	YBL026W	lsm2-5001	0.305
YGL174W	bud13	YAL032C	prp45-5002	0.447
YGL174W	bud13	YPR178W	prp4-ts	0.316
YGL174W	bud13	YPL157W	tgs1	0.312
YGL174W	bud13	YBR119W	mud1	0.314
YGL174W	bud13	YLR116W	msl5-5001	0.297
YGL174W	bud13	YKR086W	prp16-2	0.244
YGL174W	bud13	YLR117C	clf1-1	0.498
YGL174W	bud13	YHR156C	lin1	0.305
YGL174W	bud13	YGR129W	syf2	0.219
YGL174W	bud13	YGR006W	prp18-1202	0.248
YGL174W	bud13	YNL140C	ynl140c	0.206
YGL174W	bud13	YIR005W	ist3	0.708
YGL174W	bud13	YPR057W	brr1	0.446
YGL174W	bud13	YDL043C	prp11-ts	0.341
YGL174W	bud13	YDL098C	snu23-5001	0.316
YGL174W	bud13	YKL074C	mud2	0.329
YGL174W	bud13	YBR188C	ntc20	0.291
YGL174W	bud13	YNL245C	cwc25-5011	0.318
YGL174W	bud13	YPL213W	lea1	0.283
YGL174W	bud13	YFR005C	sad1-1	0.355
YGL174W	bud13	YKL173W	snu114-40	0.255
YGL174W	bud13	YDR243C	prp28-101	0.437
YGL174W	bud13	YGR006W	prp18-ts	0.348
YGL174W	bud13	YOR308C	snu66	0.549
YGL174W	bud13	YJL031C	bet4-5007	0.260
YGL174W	bud13	YGL122C	nab2-5007	0.286
YGL174W	bud13	YLR016C	pml1	0.393
YGL174W	bud13	YKL012W	prp40-5003	0.332
YGL174W	bud13	YPR094W	rds3-1	0.393
YGL174W	bud13	YLR323C	cwc24-5018	0.267
YGL174W	bud13	YJR050W	isy1	0.447
YGL174W	bud13	YNR011C	prp2-1	0.300
YGL174W	bud13	YOR159C	sme1-5001	0.282
YGL174W	bud13	YPL151C	prp46-5001	0.504
YGL174W	bud13	YML049C	rse1-1	0.383
YGL174W	bud13	YDR416W	syf1-5001	0.502
YGL174W	bud13	YOR319W	hsh49-5002	0.357
YGL174W	bud13	YER013W	prp22-1	0.258
YGL174W	bud13	YLR298C	yhc1-2	0.340
YGL174W	bud13	YLR259C	hsp60-5005	0.229
YAL011W	swc3	YLR085C	arp6	0.712
YAL011W	swc3	YJL169W	yjl169w	0.257
YAL011W	swc3	YBR231C	swc5	0.500
YAL011W	swc3	YDR334W	swr1	0.688
YAL011W	swc3	YDR485C	vps72	0.682
YAL011W	swc3	YGL127C	soh1	0.255
YJL002C	ost1-6	YJR117W	ste24	0.254
YJL002C	ost1-6	YEL002C	wbp1-1	0.322
YJL002C	ost1-6	YMR149W	swp1-5004	0.389
YJL002C	ost1-6	YBL082C	alg3	0.333
YJL002C	ost1-6	YOR103C	ost2-5001	0.238
YJL002C	ost1-6	YGL226C-A	ost5	0.615
YJL002C	ost1-6	YML055W	spc2	0.242
YJL002C	ost1-6	YLR459W	gab1-1	0.269
YJL002C	ost1-6	YBL083C	ybl083c	0.348
YJL002C	ost1-6	YMR149W	swp1-5002	0.208
YJL002C	ost1-6	YOR067C	alg8	0.334
YJL002C	ost1-6	YLR066W	spc3-4	0.251
YJL002C	ost1-6	YDR434W	gpi17-5001	0.221
YJL002C	ost1-6	YGR227W	die2	0.353
YJL002C	ost1-6	YJL062W	las21	0.220
YJL002C	ost1-6	YLR242C	arv1-supp1	0.210
YJL002C	ost1-6	YFL031W	hac1	0.258
YJL002C	ost1-6	YDL232W	ost4-supp2	0.476
YJL002C	ost1-6	YHR188C	gpi16-5001	0.223
YJL002C	ost1-6	YCR044C	per1-supp1	0.208
YNR016C	acc1-5007-supp1	YDR201W	spc19-5001	0.216
YNR016C	acc1-5007-supp1	YER016W	bim1	0.280
YNR016C	acc1-5007-supp1	YBL034C	stu1-8	0.240
YNR016C	acc1-5007-supp1	YBL034C	stu1-12	0.231
YNR016C	acc1-5007-supp1	YER147C	scc4-4	0.221
YNR016C	acc1-5007-supp1	YGR113W	dam1-1	0.276
YNR016C	acc1-5007-supp1	YHR191C	ctf8	0.209
YNR016C	acc1-5007-supp1	YPR141C	kar3	0.234
YNR016C	acc1-5007-supp1	YJL074C	smc3-1	0.299
YNR016C	acc1-5007-supp1	YLR045C	stu2-12	0.273
YNR016C	acc1-5007-supp1	YMR198W	cik1	0.202
YNR016C	acc1-5007-supp1	YNR016C	acc1-5009-supp1	0.626
YNR016C	acc1-5007-supp1	YGL086W	mad1	0.401
YNR016C	acc1-5007-supp1	YBL034C	stu1-6	0.251
YNR016C	acc1-5007-supp1	YFL008W	smc1-2	0.204
YNR016C	acc1-5007-supp1	YJL030W	mad2	0.382
YNR016C	acc1-5007-supp1	YJL013C	mad3	0.217
YNR016C	acc1-5007-supp1	YDR180W	scc2-4	0.292
YNR016C	acc1-5007-supp1	YPL008W	chl1	0.297
YNR016C	acc1-5007-supp1	YDR318W	mcm21	0.204
YNR016C	acc1-5007-supp1	YPL253C	vik1	0.288
YNR016C	acc1-5007-supp1	YFL008W	smc1-259	0.269
YNR016C	acc1-5007-supp1	YPR135W	ctf4	0.217
YNR016C	acc1-5007-supp1	YLR045C	stu2-11	0.220
YNR016C	acc1-5007-supp1	YGL093W	spc105-15	0.358
YNR016C	acc1-5007-supp1	YDR113C	pds1-128	0.504
YNR016C	acc1-5007-supp1	YMR117C	spc24-9	0.246
YDR201W	spc19-5001	YER016W	bim1	0.284
YDR201W	spc19-5001	YBL034C	stu1-8	0.226
YDR201W	spc19-5001	YDR016C	dad1-5005	0.322
YDR201W	spc19-5001	YPR046W	mcm16	0.298
YDR201W	spc19-5001	YGR113W	dam1-1	0.360
YDR201W	spc19-5001	YBR107C	iml3	0.280
YDR201W	spc19-5001	YPR141C	kar3	0.273
YDR201W	spc19-5001	YJL074C	smc3-1	0.224
YDR201W	spc19-5001	YLR045C	stu2-12	0.287
YDR201W	spc19-5001	YIL144W	tid3-1	0.308
YDR201W	spc19-5001	YMR198W	cik1	0.201
YDR201W	spc19-5001	YGL086W	mad1	0.328
YDR201W	spc19-5001	YKL052C	ask1-3	0.230
YDR201W	spc19-5001	YBL034C	stu1-6	0.235
YDR201W	spc19-5001	YJR135C	mcm22	0.267
YDR201W	spc19-5001	YFL008W	smc1-2	0.220
YDR201W	spc19-5001	YJL030W	mad2	0.389
YDR201W	spc19-5001	YJL013C	mad3	0.231
YDR201W	spc19-5001	YDR254W	chl4	0.336
YDR201W	spc19-5001	YLR381W	ctf3	0.319
YDR201W	spc19-5001	YDR318W	mcm21	0.341
YDR201W	spc19-5001	YEL061C	cin8	0.237
YDR201W	spc19-5001	YPL018W	ctf19	0.330
YDR201W	spc19-5001	YPL253C	vik1	0.326
YDR201W	spc19-5001	YFL008W	smc1-259	0.207
YDR201W	spc19-5001	YLR045C	stu2-11	0.205
YDR201W	spc19-5001	YGL093W	spc105-15	0.289
YDR201W	spc19-5001	YDR113C	pds1-128	0.201
YDR201W	spc19-5001	YMR117C	spc24-9	0.293
YDR201W	spc19-5001	YER133W	glc7-12	0.235
YER016W	bim1	YBL034C	stu1-8	0.577
YER016W	bim1	YPR046W	mcm16	0.226
YER016W	bim1	YBL034C	stu1-12	0.549
YER016W	bim1	YER147C	scc4-4	0.304
YER016W	bim1	YGR113W	dam1-1	0.584
YER016W	bim1	YFL037W	tub2-430	0.303
YER016W	bim1	YBR107C	iml3	0.201
YER016W	bim1	YHR191C	ctf8	0.369
YER016W	bim1	YPR141C	kar3	0.626
YER016W	bim1	YJL074C	smc3-1	0.504
YER016W	bim1	YLR045C	stu2-12	0.534
YER016W	bim1	YIL144W	tid3-1	0.215
YER016W	bim1	YMR198W	cik1	0.474
YER016W	bim1	YNR016C	acc1-5009-supp1	0.293
YER016W	bim1	YGL086W	mad1	0.406
YER016W	bim1	YBL034C	stu1-6	0.620
YER016W	bim1	YJR135C	mcm22	0.229
YER016W	bim1	YMR076C	pds5-1	0.209
YER016W	bim1	YFL008W	smc1-2	0.338
YER016W	bim1	YJL030W	mad2	0.422
YER016W	bim1	YDR254W	chl4	0.280
YER016W	bim1	YDR180W	scc2-4	0.443
YER016W	bim1	YDR014W	rad61	0.259
YER016W	bim1	YPL008W	chl1	0.383
YER016W	bim1	YLR381W	ctf3	0.247
YER016W	bim1	YMR138W	cin4	0.236
YER016W	bim1	YDR318W	mcm21	0.311
YER016W	bim1	YEL061C	cin8	0.592
YER016W	bim1	YML124C	tub3	0.268
YER016W	bim1	YPL018W	ctf19	0.335
YER016W	bim1	YOR014W	rts1	0.216
YER016W	bim1	YPL253C	vik1	0.451
YER016W	bim1	YFL008W	smc1-259	0.445
YER016W	bim1	YPR135W	ctf4	0.290
YER016W	bim1	YLR045C	stu2-11	0.367
YER016W	bim1	YGL093W	spc105-15	0.321
YER016W	bim1	YER013W	prp22-1	0.214
YER016W	bim1	YDR113C	pds1-128	0.281
YER016W	bim1	YDL028C	mps1-417	0.311
YER016W	bim1	YMR117C	spc24-9	0.361
YBL034C	stu1-8	YPR046W	mcm16	0.262
YBL034C	stu1-8	YBL034C	stu1-12	0.602
YBL034C	stu1-8	YER147C	scc4-4	0.260
YBL034C	stu1-8	YGR113W	dam1-1	0.405
YBL034C	stu1-8	YFL037W	tub2-430	0.257
YBL034C	stu1-8	YBR107C	iml3	0.268
YBL034C	stu1-8	YHR191C	ctf8	0.259
YBL034C	stu1-8	YPR141C	kar3	0.404
YBL034C	stu1-8	YER147C	scc4-5001	0.211
YBL034C	stu1-8	YJL074C	smc3-1	0.307
YBL034C	stu1-8	YLR045C	stu2-12	0.481
YBL034C	stu1-8	YMR198W	cik1	0.220
YBL034C	stu1-8	YNR016C	acc1-5009-supp1	0.255
YBL034C	stu1-8	YGL086W	mad1	0.375
YBL034C	stu1-8	YBL034C	stu1-6	0.653
YBL034C	stu1-8	YJR135C	mcm22	0.281
YBL034C	stu1-8	YMR076C	pds5-1	0.275
YBL034C	stu1-8	YFL008W	smc1-2	0.267
YBL034C	stu1-8	YJL030W	mad2	0.347
YBL034C	stu1-8	YJL013C	mad3	0.200
YBL034C	stu1-8	YDR254W	chl4	0.323
YBL034C	stu1-8	YHR191C	ctf8-162	0.300
YBL034C	stu1-8	YDR180W	scc2-4	0.287
YBL034C	stu1-8	YDR014W	rad61	0.221
YBL034C	stu1-8	YPL008W	chl1	0.289
YBL034C	stu1-8	YLR381W	ctf3	0.304
YBL034C	stu1-8	YDR318W	mcm21	0.330
YBL034C	stu1-8	YEL061C	cin8	0.504
YBL034C	stu1-8	YML124C	tub3	0.279
YBL034C	stu1-8	YPL018W	ctf19	0.344
YBL034C	stu1-8	YPL253C	vik1	0.409
YBL034C	stu1-8	YFL008W	smc1-259	0.299
YBL034C	stu1-8	YGR188C	bub1-supp1	0.228
YBL034C	stu1-8	YLR045C	stu2-11	0.443
YBL034C	stu1-8	YGL093W	spc105-15	0.291
YBL034C	stu1-8	YMR117C	spc24-9	0.231
YBL034C	stu1-8	YHR191C	ctf8-9	0.208
YPR152C	urn1	YGR278W	cwc22-5001	0.362
YPR152C	urn1	YOR159C	sme1-5002	0.295
YPR152C	urn1	YPL064C	cwc27	0.230
YPR152C	urn1	YMR213W	cef1-13	0.243
YPR152C	urn1	YBR064W	ybr064w	0.410
YPR152C	urn1	YKL173W	snu114-60	0.241
YPR152C	urn1	YAL032C	prp45-5002	0.307
YPR152C	urn1	YLR117C	clf1-1	0.281
YPR152C	urn1	YIR005W	ist3	0.264
YPR152C	urn1	YPR057W	brr1	0.206
YPR152C	urn1	YBR188C	ntc20	0.410
YPR152C	urn1	YOR308C	snu66	0.301
YPR152C	urn1	YPR094W	rds3-1	0.229
YPR152C	urn1	YJR050W	isy1	0.333
YPR152C	urn1	YPL151C	prp46-5001	0.255
YPR152C	urn1	YML049C	rse1-1	0.214
YPR152C	urn1	YDR416W	syf1-5001	0.347
YPR152C	urn1	YLR259C	hsp60-5005	0.229
YDR437W	gpi19-5001	YMR307W	gas1	0.202
YDR437W	gpi19-5001	YEL002C	wbp1-1	0.204
YDR437W	gpi19-5001	YDR331W	gpi8-ts	0.360
YDR437W	gpi19-5001	YJL091C	gwt1-20	0.348
YDR437W	gpi19-5001	YBR002C	rer2-5008	0.204
YDR437W	gpi19-5001	YLR459W	gab1-1	0.358
YDR437W	gpi19-5001	YFL025C	bst1	0.203
YDR437W	gpi19-5001	YBL083C	ybl083c	0.203
YDR437W	gpi19-5001	YDL145C	cop1-1	0.221
YDR437W	gpi19-5001	YLR087C	csf1	0.220
YDR437W	gpi19-5001	YGL054C	erv14	0.227
YDR437W	gpi19-5001	YOR149C	smp3-2	0.328
YDR437W	gpi19-5001	YOR149C	smp3-1	0.287
YDR437W	gpi19-5001	YJR013W	gpi14-5007	0.265
YDR437W	gpi19-5001	YDR302W	gpi11-5001-supp1	0.310
YDR437W	gpi19-5001	YNL038W	gpi15-5001	0.417
YDR437W	gpi19-5001	YDR434W	gpi17-5001	0.326
YDR437W	gpi19-5001	YGL084C	gup1	0.301
YDR437W	gpi19-5001	YLR088W	gaa1-ts	0.261
YDR437W	gpi19-5001	YPL096C-A	eri1	0.598
YDR437W	gpi19-5001	YJL062W	las21	0.304
YDR437W	gpi19-5001	YLR242C	arv1-supp1	0.578
YDR437W	gpi19-5001	YDL232W	ost4-supp2	0.262
YDR437W	gpi19-5001	YHR188C	gpi16-5001	0.388
YDR437W	gpi19-5001	YCR044C	per1-supp1	0.293
YDR437W	gpi19-5001	YBR002C	rer2-5001	0.260
YDR437W	gpi19-5001	YDR331W	gpi8-5001	0.344
YDR182W	cdc1-1	YFL025C	bst1	0.208
YDR182W	cdc1-1	YCR044C	per1-supp1	0.233
YPL051W	arl3	YJL004C	sys1	0.652
YPL051W	arl3	YFL025C	bst1	0.264
YPL051W	arl3	YFL038C	ypt1-3	0.396
YPL051W	arl3	YDL145C	cop1-1	0.370
YPL051W	arl3	YDR162C	nbp2	0.238
YPL051W	arl3	YGL054C	erv14	0.356
YPL051W	arl3	YNL041C	cog6	0.504
YPL051W	arl3	YDR389W	sac7	0.219
YPL051W	arl3	YCR044C	per1-supp1	0.230
YPL051W	arl3	YDR331W	gpi8-5001	0.238
YOR196C	lip5	YER061C	cem1	0.347
YOR196C	lip5	YFL018C	lpd1-supp1	0.352
YOR196C	lip5	YOR221C	mct1	0.330
YDR016C	dad1-5005	YLR045C	stu2-12	0.241
YDR016C	dad1-5005	YIL144W	tid3-1	0.221
YDR016C	dad1-5005	YGL086W	mad1	0.225
YDR016C	dad1-5005	YJL030W	mad2	0.210
YDR016C	dad1-5005	YDR254W	chl4	0.214
YDR016C	dad1-5005	YDR318W	mcm21	0.221
YDR016C	dad1-5005	YPL018W	ctf19	0.202
YDR016C	dad1-5005	YPL253C	vik1	0.217
YDR016C	dad1-5005	YGL093W	spc105-15	0.215
YDR016C	dad1-5005	YMR117C	spc24-9	0.238
YPR046W	mcm16	YBL034C	stu1-12	0.257
YPR046W	mcm16	YER147C	scc4-4	0.276
YPR046W	mcm16	YGR113W	dam1-1	0.351
YPR046W	mcm16	YBR107C	iml3	0.516
YPR046W	mcm16	YHR191C	ctf8	0.271
YPR046W	mcm16	YER147C	scc4-5001	0.374
YPR046W	mcm16	YJL074C	smc3-1	0.309
YPR046W	mcm16	YLR045C	stu2-12	0.270
