Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
Gene_Interaction_Hubs_BioGRID_2018	BRL1	51/815	4.41276997e-08	7.581941132e-07	0.9777456071427612	0.9999969718970356	-1.3850908281303345	23.45814500558444	RRP6;PUT4;PSP2;ARF1;NRT1;SGF29;SNA3;ERG27;OPI3;YKR005C;VPS71;SWC3;SET3;CET1;POM152;YNL011C;PET127;AME1;PHM8;RPL13A;TRM11;YBR238C;MUD2;WHI2;SUB1;SEG2;CDS1;SKI8;YPR078C;NST1;NUP1;QRI1;NUP82;REC107;VPS5;TGS1;EMC1;EMC3;VHS3;YEL076C;VPS17;ACT1;ARE1;IBD2;IDH1;CCZ1;NUP192;RSC9;CHK1;IES1;LYS21
Gene_Interaction_Hubs_BioGRID_2018	VTI1	44/670	1.014242879e-07	1.5602829421e-06	0.933024739055782	0.9999969718970356	-1.454178226676343	23.418018176461544	CDS1;SKI8;ARF1;BRE2;KAP122;YHR202W;ECM21;NST1;SGF29;YOR114W;ERG27;YPL245W;NUP82;VPS3;VPS71;SWC3;VPS5;SGT2;BEM4;TGS1;IOC2;SPP381;ISC1;PMU1;CET1;ACT1;PEA2;COG6;YKL075C;PHO91;YHR045W;FPS1;RPL13A;NRM1;ERP1;SCM4;MUD2;PTC6;YDL176W;CHK1;SYF1;GCS1;VAM10;YML133C
Gene_Interaction_Hubs_BioGRID_2018	NTF2	31/388	1.290603358e-07	1.9257160637e-06	0.5489185204336265	0.9999969718970356	-1.4742710928055849	23.38634144325486	RRP6;BRE2;NRT1;YOL036W;YPR022C;OTU2;SGF29;ERG27;VPS71;ORC6;ADE16;YPL247C;VPS55;CET1;POM152;ACT1;CYK3;NQM1;STP2;YKL075C;AME1;CCZ1;YHR045W;SRB2;NUP192;SRY1;PER1;RSC9;MUD2;IRC15;MMS1
Gene_Interaction_Hubs_BioGRID_2018	POL31	36/470	3.63453486e-08	6.468647601e-07	0.6476667254539878	0.9999969718970356	-1.3650410430171935	23.383425530021203	PUT4;CDS1;TOF1;SKG6;BRE2;YCR023C;FMT1;MMS4;OCA5;YPL245W;SMA2;YPP1;VPS71;RRT15;SWC3;RAD24;YNL034W;VHS2;YEL076C;VPS17;COS111;SPT21;ACT1;YNL095C;IBD2;RTS1;ASK1;RPL13A;YHL042W;YBR238C;YLR156W;AIM11;SHU2;MMS1;SEG2;YDR306C
Gene_Interaction_Hubs_BioGRID_2018	PUT3	14/89	1.40986977e-07	2.0765990592e-06	0.0200861570779814	0.9999969718970356	-1.476082930508278	23.284615303823028	ACT1;CSE2;SSN3;YJL070C;HOS1;MMS4;GDH2;GPI1;YLR177W;YJL045W;SET3;SAN1;SAE2;BSC2
Gene_Interaction_Hubs_BioGRID_2018	ARO2	25/267	1.101042872e-07	1.6616118482e-06	0.2620721118085048	0.9999969718970356	-1.452546706243789	23.27246780339925	NPR1;YGR017W;SPC2;OCA5;YOR114W;ERG27;OPI3;SBP1;VHS3;OYE3;MTC6;CET1;NQM1;PHO8;COG6;SSP120;FPS1;RAT1;YPR153W;TAT2;YBR238C;NCR1;IES1;TCD1;AVL9
Gene_Interaction_Hubs_BioGRID_2018	QCR9	27/309	1.417884467e-07	2.0765990592e-06	0.3707758958709316	0.9999969718970356	-1.4617717071307283	23.05057529013461	NPP2;BRE2;ALD4;YPR078C;USA1;SPS19;SMA2;JID1;QRI1;ADF1;VPS5;SGT2;VHS3;YLR415C;SIP5;CET1;GDH2;SSP1;CCZ1;YHR045W;SRB2;RGR1;WHI2;SCS3;GPB2;DAL1;MPC54
Gene_Interaction_Hubs_BioGRID_2018	CFD1	23/241	2.521368635e-07	3.4389388705e-06	0.2457652254989514	0.9999969718970356	-1.510423363874026	22.94830591104098	POM152;ACT1;CYK3;COG6;YKL075C;PEX30;PRM7;SGF29;PUS7;NUP192;ERG27;QRI1;RGR1;AIM44;YIG1;ORC6;AIM11;BEM4;SUB1;PAC11;VPS55;OSW2;YLR415C
Gene_Interaction_Hubs_BioGRID_2018	DFR1	35/460	6.6522362e-08	1.0776622652e-06	0.6610581688133594	0.9999969718970356	-1.3884841197793658	22.94571044361721	TOF1;BRE2;KAP122;PEF1;NST1;JJJ2;SGF29;OCA5;ERG27;POL5;YIL077C;QRI1;REC107;RAD24;VPS55;VPS17;YJL133C-A;FUN26;ACT1;TFC6;KIP3;YMR102C;PHO91;YMR279C;TRM11;YHL042W;YLR156W;MUD2;CHK1;YGR130C;SUB1;YFL064C;VAM10;AVL9;SAE2
Gene_Interaction_Hubs_BioGRID_2018	ERG6	38/534	1.036129399e-07	1.5877982956e-06	0.8046806105203582	0.9999969718970356	-1.4228787356804025	22.883594694098477	ASK10;ARF1;BRE2;HAL5;NST1;ERG27;YIL077C;OPI3;CNN1;MTC2;AIM44;ADE16;YER156C;YNL010W;RMD9;TGS1;BCK2;VPS54;ISC1;MTC6;YNL011C;ACT1;ALG8;PRM1;RTS1;SPT8;YHR045W;SRB2;MDM31;YPR153W;AUS1;TAT2;DIG1;YPT31;PER1;YGR130C;IES1;GCS1
Gene_Interaction_Hubs_BioGRID_2018	TIM22	40/567	5.9869973e-08	9.98419844e-07	0.8258613166385257	0.9999969718970356	-1.3725113396066313	22.82636063449197	MET12;CDS1;ASK10;BRE2;NPR2;MRS1;YPR196W;YPL245W;YKR005C;VPS71;MTC2;AIM44;SWC3;SGT2;ADE16;SBP1;SET3;YPL247C;CYC3;CIT2;YJL133C-A;CBP1;CET1;SPT21;ACT1;CSE2;COG6;YNL095C;IDH1;SPT8;RIM101;NUP192;YBR238C;AIM11;SHU2;NAT4;YPR174C;MFM1;MAG2;YSW1
Gene_Interaction_Hubs_BioGRID_2018	DPB11	39/563	1.416378963e-07	2.0765990592e-06	0.8526476995313484	0.9999969718970356	-1.4417033992683927	22.735651161837332	RRP6;YLR156C-A;DET1;KAP122;YHR202W;MMS4;NST1;YGP1;TSR3;PRR2;RRD2;SGF29;OCA5;POL5;YLR154C-G;VPS71;BIO4;SWC3;YML020W;RAD24;SBP1;CIT2;BUB2;PMU1;ACT1;TFC6;CSE2;SSN3;COG6;TFC3;RTS1;RPL13A;SRB2;RSC9;CHK1;YDR132C;YDL180W;VPS64;SAE2
Gene_Interaction_Hubs_BioGRID_2018	RAD1	34/449	1.152198136e-07	1.7256884545e-06	0.6697739469586367	0.9999969718970356	-1.4170803009098465	22.63987588502128	TOF1;ASK10;SHE4;MMS4;UBC8;YOR093C;OCA5;NUP82;YPP1;DPL1;YLR464W;ORC6;RAD24;EMC1;BCK2;SPP381;VPS55;YER152C;EMC3;YGR210C;YJL133C-A;ACT1;YNL035C;YMR279C;SSP1;FPS1;YMR210W;CHK1;YGR130C;YHR210C;YDR249C;YOL029C;FRE8;YDL124W
Gene_Interaction_Hubs_BioGRID_2018	MED11	33/443	2.586045904e-07	3.5030771992e-06	0.7022310684437975	0.9999969718970356	-1.4919114897237593	22.629262183782163	YLR156C-A;BRE2;KAP122;SPI1;FMT1;YOL036W;NUP120;LSP1;GLO4;OCA5;OPI3;VPS71;ROY1;ADE16;FYV7;TGS1;IOC2;ISC1;GCR2;CET1;SPT21;ARE1;MLP2;RTS1;SPT8;SRB2;NUP192;YBR238C;RSC9;AAD10;RGR1;WHI2;LYS21
Gene_Interaction_Hubs_BioGRID_2018	BEM1	34/441	7.49720553e-08	1.19025635e-06	0.6302182551101507	0.9999969718970356	-1.3793111936307203	22.62918687564627	JIP4;SHE4;ARF1;HKR1;NST1;RRD2;NUP120;OPI3;GPI1;GIC1;MET1;AIM44;VPS5;NVJ2;BEM4;YNL010W;TGS1;BCK2;ISC1;VPS17;SUR7;ACT1;CYK3;CSE2;PEA2;COG6;RTS1;IPT1;DCW1;RIM101;YPT31;PTC6;WHI3;VAM10
Gene_Interaction_Hubs_BioGRID_2018	FLX1	26/299	2.655001318e-07	3.5842517803e-06	0.3832982963155577	0.9999969718970356	-1.4928170569106738	22.60371413552053	NPP2;ASK10;SHE4;FCY22;NST1;SPS19;YMR178W;OCA5;YKR005C;ADF1;GIC1;NVJ2;BUD9;YLR415C;CUP1-2;POM152;ACT1;CSE2;KIP3;ESC8;IDH1;RAX2;YPT31;SRY1;PTC6;MFM1
Gene_Interaction_Hubs_BioGRID_2018	VPS9	40/562	4.71476603e-08	7.999755099e-07	0.8101676346602147	0.9999969718970356	-1.3376372334207631	22.56591531625013	FMT1;YEL043W;MRS1;OTU2;RRD2;HLJ1;YCL001W-B;YBR056W;ROD1;OCA5;JID1;VPS3;ORC6;VPS5;YER156C;IOC2;SET3;VPS55;VPS54;GCR2;EAP1;OYE3;VPS17;YPL162C;ACT1;CSE2;ALG8;COG6;RTS3;AME1;CCZ1;SRB2;RIM101;RAT1;YKR041W;WHI3;SUB1;FMP52;MFM1;VAM10
Gene_Interaction_Hubs_BioGRID_2018	PEX5	21/202	2.006534267e-07	2.8750666098e-06	0.1577847557089213	0.9999969718970356	-1.4617091643261453	22.54202072312335	ACT1;HOS1;FMT1;NPR1;PEF1;PHO91;NPR2;SPT8;SYH1;SPS19;OCA5;UBP10;NCR1;BUD9;BCK2;GPD1;IES1;MFM1;OYE3;LPX1;YPL162C
Gene_Interaction_Hubs_BioGRID_2018	ARL1	32/405	1.042762184e-07	1.5918165811e-06	0.5737228124431712	0.9999969718970356	-1.40195289726228	22.538106727449872	SHE4;ARF1;KAP122;HAL5;PEF1;YEL043W;NPP1;OCA5;OPI3;VPS71;AIM44;VPS5;SBP1;CCW12;IOC2;SET3;VPS54;VPS17;ACT1;ALG8;COG6;IPT1;SYH1;CCZ1;RIM101;RAT1;PER1;YJL043W;SCS3;GCS1;VAM10;AVL9
Gene_Interaction_Hubs_BioGRID_2018	APC5	43/635	6.0501607e-08	1.0005453259e-06	0.8963308548951511	0.9999969718970356	-1.346270085088397	22.375811070157376	TOF1;SKI8;ASK10;YCR023C;YHR218W;NST1;OCA5;YGL140C;SMA2;NUP82;ADF1;VPS71;SWC3;ORC6;SGT2;SSA4;TGS1;IOC2;YEL076C;FMP40;BUB2;MDN1;BDS1;ACT1;UTP7;CCT2;HOS1;YMR102C;RTS1;IPT1;ASK1;YFR018C;RIM101;YOR389W;YRF1-1;YHL042W;YLR352W;RSC9;YIG1;CHK1;SYF1;IES1;YOL029C
Gene_Interaction_Hubs_BioGRID_2018	CEP3	40/571	7.23034826e-08	1.1525000907e-06	0.837751596331821	0.9999969718970356	-1.3502947082296748	22.20207698722465	RRP6;CTF13;FMT1;YGP1;OTU2;YDL211C;HIF1;ADF1;SEN2;CNN1;VPS71;SWC3;ORC6;TGS1;SBP1;ISC1;YEL076C;MDN1;CET1;FUN26;UTP7;CCT2;CSE2;SSN3;IBD2;AME1;SPT8;SEY1;YBR238C;RSC9;AAD10;PTC6;AIM11;SHU2;IRC15;YDR132C;MFM1;OSW2;SEG2;BSC2
Gene_Interaction_Hubs_BioGRID_2018	ATG21	16/121	2.198441251e-07	3.1052004729e-06	0.0479445382197248	0.9999969718970356	-1.445493963192399	22.159924134016915	ARF1;HSV2;IDH1;CCZ1;OPI3;NCR1;WHI2;AIM44;WHI3;VPS5;RMD9;TGS1;BCK2;IES1;EAP1;VPS17
Gene_Interaction_Hubs_BioGRID_2018	MRPL27	25/276	2.082084776e-07	2.9725879421e-06	0.3150034201297209	0.9999969718970356	-1.439983698052948	22.15375458526907	BRE2;RSM25;SPC2;SGF29;GLO4;YPR097W;IRC23;VPS71;SGT2;BEM4;VHS2;VHS3;ESC1;SIP5;UIP4;YPL162C;COG6;RTS1;IPT1;DCW1;WHI2;AIM11;MPC54;AIM39;FRE8
Gene_Interaction_Hubs_BioGRID_2018	KAR3	40/599	2.55759292e-07	3.4763994187e-06	0.9051371108429171	0.9999969718970356	-1.4528997427012444	22.053607473981657	NPP2;CTF13;PSP2;TOF1;SKI8;KAP122;RRD2;MDM20;OCA5;YKR005C;UBP10;QRI1;ADF1;CNN1;AIM44;ORC6;BCK2;PAC11;BUB2;EAP1;YJL133C-A;ACT1;CYK3;CCT2;KIP3;YJL070C;COG6;RTS1;AME1;ASK1;FPS1;MDM31;YJR149W;RAT1;PUS7;SCM4;RSC9;IRC15;YGR130C;ECM38
Gene_Interaction_Hubs_BioGRID_2018	YJU2	28/333	1.853593213e-07	2.6655476313e-06	0.443380278091466	0.9999969718970356	-1.4224523669533298	22.049390923691465	RRP6;PUT4;ISY1;ASK10;YGP1;NUP120;EMC1;SPP381;YJL133C-A;SPT21;PET127;ACT1;UTP7;CYK3;CCT2;ICL2;YPR003C;TFC3;RTS1;CCZ1;RPL13A;YOR389W;RSC9;RGR1;AIM11;SYF1;VAM10;YSW1
Gene_Interaction_Hubs_BioGRID_2018	GAS1	49/777	6.49935826e-08	1.0572111871e-06	0.9715793117402868	0.9999969718970356	-1.3320732863238025	22.0444505771263	PSP2;SKG6;SGF29;OPI3;BEM4;CIN1;CCW12;SED1;PNS1;SUR7;CET1;ALG8;YJL070C;YOL057W;COG6;FPS1;MDM31;RIM101;YPT31;VPS64;GPD1;BRE2;PEF1;YEL043W;QRI1;DPL1;VPS3;ORC6;BCK2;SPP381;HCS1;VPS54;VHS3;ESC1;EAP1;VPS17;ACT1;ARE1;PHO8;IPT1;ASK1;IDH1;SSP120;SYH1;AUS1;PER1;MSB2;AVL9;LPX1
Gene_Interaction_Hubs_BioGRID_2018	MED6	43/636	6.32466223e-08	1.0330281649e-06	0.8983374607302475	0.9999969718970356	-1.32718246919961	21.999674047521143	BAR1;RRP6;JIP4;ASK10;BRE2;FCY22;YOX1;YGP1;YPR022C;NPP1;PRR2;SGF29;YIL077C;ADF1;VPS71;SWC3;YPR127W;BEM4;TGS1;SET3;HSP33;YGL036W;CIT2;MDN1;YJL133C-A;CBP1;CET1;PET127;ACT1;CSE2;TDA6;FKS3;YJL163C;YKR018C;YBR238C;EHD3;RGR1;WHI2;AIM11;SUB1;LDB17;YDR306C;YDL124W
Gene_Interaction_Hubs_BioGRID_2018	KCH1	32/410	1.379734654e-07	2.0433458372e-06	0.6008892067781183	0.9999969718970356	-1.392141816291672	21.99055675297036	BAR1;MET12;HAL5;ALD4;HSV2;YCL001W-B;YNL234W;RCK1;MTC2;RMD9;YOR385W;PNS1;VHS3;CET1;PET127;ACT1;CYK3;NQM1;ASK1;YFR018C;GDH2;RPL13A;TAT2;YKR018C;MUD2;WHI3;YHL017W;SCS3;FMP52;PCS60;MPC54;AIM39
Gene_Interaction_Hubs_BioGRID_2018	RGT2	19/174	3.558412165e-07	4.5601640477e-06	0.1286156655515814	0.9999969718970356	-1.480535455247203	21.984147073170483	PSP2;BRE2;ALG8;MMS4;NST1;SSP120;RIM101;YGL140C;YLR177W;AIM11;YDR132C;CCW12;BCK2;SAN1;IES1;IDS2;YCK1;VAM10;EAP1
Gene_Interaction_Hubs_BioGRID_2018	GPI11	47/712	3.11952551e-08	5.627907617e-07	0.9347660101971794	0.9999969718970356	-1.270854914080384	21.96418526785857	CTF13;CDS1;SHE4;SPO13;PEF1;YOX1;NPR2;USA1;YOL107W;SPC2;YPR097W;OCA5;ERG27;OPI3;PLB1;QRI1;RCK1;MTC2;SWC3;AKR2;NVJ2;YML020W;EMC1;BCK2;VPS55;EMC3;YEL076C;YNR021W;ACT1;ALG8;PEA2;COG6;YAR028W;ASK1;DCW1;SPO20;CCZ1;YHR045W;FAA4;MUD2;WHI2;SUB1;SCS3;OSW2;GCS1;VAM10;AVL9
Gene_Interaction_Hubs_BioGRID_2018	DOA1	43/658	1.63194513e-07	2.3553418994e-06	0.935299697458478	0.9999969718970356	-1.4044020844575371	21.94844942010517	RRP6;SKI8;BRE2;HAL5;MMS4;YPR022C;MDM20;YGR017W;NUP120;PTH2;ERG27;OPI3;UBP10;DPL1;VPS71;SWC3;VPS5;RAD24;CIN1;SET3;HCS1;GCR2;OYE3;MTC6;YJL133C-A;SPT21;PET127;ACT1;CSE2;RTS3;DCW1;GDH2;SPT8;SRB2;RIM101;PRM7;YKR018C;YPT31;WHI2;SUB1;VPS64;IES1;MMS1
Gene_Interaction_Hubs_BioGRID_2018	MGM1	22/221	2.211085086e-07	3.1119846477e-06	0.1978660241780985	0.9999969718970356	-1.429251324449349	21.90272237889989	GIS4;BNA2;SPO13;IDH1;TSR3;CCZ1;RPL13A;BTN2;YGL176C;YJR149W;YPR097W;YIL077C;PER1;EHD3;YDL176W;AIM44;YNL010W;SUB1;PAC11;GPB2;YGL036W;AVL9
Gene_Interaction_Hubs_BioGRID_2018	PMA1	21/207	3.031415904e-07	4.0105632417e-06	0.1831787690737153	0.9999969718970356	-1.4575369282814736	21.87626772861788	ARF1;ALG8;YPR003C;ARE1;TRM11;RIM101;SEY1;HXT3;OPI3;ERP1;HMG1;IRC22;IRC23;AIM44;AIM11;RAD24;CCW12;GPD1;ISC1;VAM10;VPS17
Gene_Interaction_Hubs_BioGRID_2018	VAM7	43/655	1.438544064e-07	2.0991108061e-06	0.9310187127080048	0.9999969718970356	-1.3880844388535485	21.86852648058799	HAL5;UBC8;YEL043W;SNA3;GLO4;YPR097W;OCA5;POL5;SMA2;YIL055C;ASR1;UBP10;GPI1;VPS3;YPL277C;ORC6;VPS5;TGS1;SPP381;HCS1;YER152C;ISC1;VPS17;CYK3;CCT2;NCA2;YOL057W;COG6;YAR028W;RTS1;SPO20;SSP120;CCZ1;RIM101;YJR149W;RAT1;NCR1;RSC9;YML018C;FMP52;VAM10;AVL9;ECM38
Gene_Interaction_Hubs_BioGRID_2018	MDM12	31/397	2.145919176e-07	3.0418404322e-06	0.5990323232008535	0.9999969718970356	-1.4207962368885578	21.815655132756817	CDS1;BNA2;DAT1;PEF1;YJR039W;YPR097W;AIM44;YNL010W;PAC11;YLR415C;YJL133C-A;CBP1;CET1;ACT1;CYK3;TFC6;CSE2;COG6;PHM8;IDH1;CCZ1;PEX30;ITR1;MDM31;PRM7;YBR238C;YPT31;PTC6;AIM11;VPS64;NAT4
Gene_Interaction_Hubs_BioGRID_2018	MET30	33/455	4.7448021e-07	5.7767237846e-06	0.7547972645847004	0.9999969718970356	-1.4963052587799694	21.787769593412563	RRP6;PUT4;CTF13;SKI8;NST1;TSR3;OPI3;REC107;VPS71;SGT2;BEM4;VHS3;YEL076C;MET4;IRC8;SIP5;MDN1;YJL133C-A;CET1;ACT1;CSE2;IBD2;CCZ1;SRB2;RIM101;YBR238C;NCR1;RSC9;YIG1;ISF1;IDS2;SEG2;YML133C
Gene_Interaction_Hubs_BioGRID_2018	INO2	36/491	1.08630706e-07	1.6456308098e-06	0.7419060996676187	0.9999969718970356	-1.3508930734024187	21.66199153950952	CDS1;TOF1;WAR1;ALD4;YEL043W;MDM20;YHR177W;OPI3;ADF1;YPP1;MET1;VPS5;YML020W;SBP1;EMC1;PAC11;EMC3;YNR021W;EAP1;MTC6;ACT1;TFC6;ALG8;COG6;PHO91;CCZ1;ITR1;SEY1;RSC9;SUB1;IES1;VAM10;SEG2;AVL9;NDT80;YKL091C
Gene_Interaction_Hubs_BioGRID_2018	POB3	43/656	1.500480922e-07	2.1814684185e-06	0.9324705343042994	0.9999969718970356	-1.3777077495769137	21.64697122186124	ISY1;TOF1;SKI8;SKG6;MMS4;YBR056W;HXT3;POL5;YPL245W;YIL055C;ADF1;REC107;BIO4;SWC3;ORC6;VPS5;TGS1;EMC1;BCK2;SET3;SPP381;EMC3;VHS2;VPS17;CET1;SPT21;ACT1;CCT2;YJL070C;COG6;CCZ1;TRM11;RAT1;SEY1;NUP192;DIG1;MUD2;YIG1;SUB1;IES1;MMS1;VAM10;ECM38
Gene_Interaction_Hubs_BioGRID_2018	POL1	43/675	3.276318369e-07	4.2509815294e-06	0.9556404567987308	0.9999969718970356	-1.448301582816544	21.625134491259107	ISY1;PSP2;TOF1;ASK10;BRE2;BAT2;MMS4;NST1;RRD2;YNL018C;NUP120;OCA5;QRI1;ROY1;ORC6;SGT2;ADE16;RAD24;EAP1;MTC6;CET1;FUN26;ACT1;TFC6;KIP3;ZRG8;YKL075C;CCZ1;YHR045W;SRB2;TRM11;YPR153W;PUS7;YBR238C;RSC9;YIG1;CHK1;YJL045W;GPB2;IDS2;GCS1;SEG2;SAE2
Gene_Interaction_Hubs_BioGRID_2018	OPI1	33/444	2.722863547e-07	3.6510288582e-06	0.7068343024216517	0.9999969718970356	-1.428767663926224	21.597840016628428	RRP6;SKI8;ARF1;BAT2;UGA2;USA1;ERG27;POL5;YKR005C;JID1;NUP82;CNN1;VPS71;SWC3;CIN1;YOR385W;SET3;SPP381;ISC1;MET4;VPS17;CET1;PET127;CSE2;COG6;SPT8;PEX30;FPS1;SEY1;YMR210W;YBR238C;IES1;SEG2
Gene_Interaction_Hubs_BioGRID_2018	RTF1	45/688	8.11010201e-08	1.2773410668e-06	0.9389891060091972	0.9999969718970356	-1.3212344022241218	21.572547581615748	BAR1;TOF1;SHE4;BRE2;KAP122;FMT1;NST1;YEL043W;NPP1;YJL213W;YJR039W;ERG27;POL5;SMA2;OPI3;ADF1;VPS71;SWC3;VPS5;AKR2;CIN1;SET3;SAN1;HCS1;ISC1;RNQ1;GCR2;EAP1;VPS17;FUB1;CET1;CCT2;TDA6;COG6;RTS1;AME1;PHO91;ASK1;SPT8;SRB2;YKR018C;NUP192;DIG1;WHI2;IES1
Gene_Interaction_Hubs_BioGRID_2018	ORM2	37/502	6.30514928e-08	1.0330281649e-06	0.7337089052930715	0.9999969718970356	-1.3001987778967423	21.556403927176756	BRE2;SNU71;YGR017W;HLJ1;SGF29;OCA5;OPI3;DPL1;VPS71;MTC2;BEM4;RMD9;CCW12;BCK2;SET3;VPS55;VPS54;ISC1;GCR2;SIP5;POM152;SPT21;ACT1;ESC8;COG6;FKS3;RTS1;SPT8;SRB2;NUP192;DIG1;PER1;MSB2;YDL176W;SUB1;GCS1;TCD1
Gene_Interaction_Hubs_BioGRID_2018	YJL147C	21/209	3.561730548e-07	4.5601640477e-06	0.1938968067605615	0.9999969718970356	-1.4492496328810491	21.51823987898843	BRE2;STP2;FMT1;RTS3;YMR102C;CCZ1;YHR045W;USA1;YCL001W-B;SGF29;YPT31;PAM1;DPL1;WHI3;AIM11;AKR2;YDL073W;HCS1;SIL1;MPC54;FUB1
Gene_Interaction_Hubs_BioGRID_2018	CDC10	37/532	2.704279367e-07	3.6384016303e-06	0.8402246906872415	0.9999969718970356	-1.419544991872599	21.46814825178974	SKI8;BRE2;NST1;YDL211C;NUP120;SPC2;LSP1;ERG27;SPG5;YPL245W;QRI1;MTC2;VPS55;CYC3;VHS2;YGL036W;YEL076C;GCR2;UIP4;ACT1;CYK3;CCT2;CSE2;ICL2;YPR003C;IBD2;RTS1;CSI2;TRM11;YNL092W;MUD2;YGR130C;YJL045W;IDS2;LPX1;LDB17;FRE8
Gene_Interaction_Hubs_BioGRID_2018	STB5	43/667	2.369024774e-07	3.3127817151e-06	0.9468575721427192	0.9999969718970356	-1.4049863301258745	21.433933719194744	RRP6;WAR1;BRE2;DAT1;NPR1;PEF1;MDM20;NUP120;HLJ1;OCA5;YOR114W;POL5;SMA2;UBP11;UBP10;QRI1;GPI1;SFP1;YLR446W;SBP1;GCR2;MDN1;VPS17;SPT21;ACT1;CSE2;SSN3;STP2;YKL075C;RTS1;RPL13A;RAT1;FDC1;RSC9;MUD2;CHK1;SUB1;GPB2;IES1;YPR174C;YJR124C;LDB17;YDL124W
Gene_Interaction_Hubs_BioGRID_2018	TAF12	44/662	7.20936567e-08	1.1525000907e-06	0.9208817248428663	0.9999969718970356	-1.2997432686109986	21.37466768239644	RRP6;CTF13;TOF1;SKI8;JIP4;YJR142W;KAP122;YBL113C;YHR218W;NRT1;MMS4;NUP120;ERG27;YPL245W;REC107;YPP1;VPS71;SWC3;BEM4;SET3;ESC1;PMU1;CET1;SPT21;FUN26;ACT1;CCT2;CSE2;SSN3;PRM1;RTS1;YJL163C;SRB2;TRM11;YKR041W;NCR1;THI73;RSC9;RGR1;VAB2;YDL180W;SYF1;AIM39;ECM38
Gene_Interaction_Hubs_BioGRID_2018	YJL133C-A	16/129	5.346049821e-07	6.4690462632e-06	0.0728654579492038	0.9999969718970356	-1.479238867157567	21.36277973555033	ESC8;FMT1;YJR149W;GLO4;ROD1;YKR005C;QRI1;YBR238C;RSC9;ORC6;AIM11;SUB1;YOR385W;VHS2;VHS3;YOL029C
Gene_Interaction_Hubs_BioGRID_2018	VPS72	39/540	4.73656449e-08	7.999755099e-07	0.7798605394607737	0.9999969718970356	-1.2662818600778738	21.3563103989555	RRP6;ASK10;ARF1;BRE2;KAP122;NPR1;SMA2;UBP10;VPS71;SWC3;ORC6;CIN1;TGS1;CCW12;SET3;SPP381;HCS1;GCR2;SIL1;VPS17;CET1;ACT1;CSE2;SSN3;ESC8;COG6;AME1;SPT8;SRB2;RIM101;RAT1;ERP1;YBR238C;YPT31;RSC9;MUD2;WHI2;IRC15;IES1
Gene_Interaction_Hubs_BioGRID_2018	YKU70	27/328	4.676945882e-07	5.7252512387e-06	0.4883318445098732	0.9999969718970356	-1.4637519842243127	21.334844360980654	PSP2;JIP4;BRE2;KAP122;YHR177W;OCA5;POL5;VPS71;SWC3;VPS5;RAD24;TGS1;VHS3;ESC1;VPS17;SPT21;ICL2;MLP2;SPT8;YHR033W;NCR1;CHK1;YDL180W;SUB1;GPB2;VAM10;SAE2
Gene_Interaction_Hubs_BioGRID_2018	GLN3	31/397	2.145919176e-07	3.0418404322e-06	0.5990323232008535	0.9999969718970356	-1.384881018807029	21.264193922949403	RRP6;CTF13;CDS1;KAP122;NPR1;PEF1;HSV2;QRI1;VPS71;ORC6;TGS1;IOC2;SET3;SPP381;YPL247C;VHS3;YGL036W;GCR2;CET1;ACT1;CYK3;CSE2;IDH1;SPT8;CCZ1;RIM101;YHR033W;WHI2;IES1;MFM1;NDT80
Gene_Interaction_Hubs_BioGRID_2018	PEX19	29/343	9.94352342e-08	1.5356359724e-06	0.4299493899233539	0.9999969718970356	-1.318107426762121	21.25284690214053	GIS4;NPR2;MRS1;OCA5;UBP10;PAM1;SDS24;BCK2;CYC3;COS111;YJL133C-A;ACT1;CCT2;CSE2;KIP3;SSN3;YOL057W;HOS1;SPT8;YJL163C;TRM11;MDM31;RAT1;NCR1;YLR352W;YPR174C;MFM1;FRE8;BSC2
